especie,nome-2,formaFarmaceutica,unidade,apresentacao,controlado,classificacao,via,motivo_conflito
Equino,Clorpirifós - Colosso FC30 Pulverização,Solução Tópica,mL,Frasco,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 1000 mL"")"
Bovino,Clorpirifós - Colosso FC30 Pulverização,Solução Tópica,mL,Frasco de 1000 mL,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 1000 mL"")"
Equino,Clorpirifós - Colosso Pour On®,Solução Pour-On,L,Frasco Pour-On,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Solução Pour-On"" x Bovino=""Solução Tópica (Pour-On)"") | CROSS_ESPECIE(apresentacao: Equino=""Frasco Pour-On"" x Bovino=""Frasco de 1 L"")"
Bovino,Clorpirifós - Colosso Pour On®,Solução Tópica (Pour-On),L,Frasco de 1 L,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Solução Pour-On"" x Bovino=""Solução Tópica (Pour-On)"") | CROSS_ESPECIE(apresentacao: Equino=""Frasco Pour-On"" x Bovino=""Frasco de 1 L"")"
Equino,Clorpirifós - Colosso Pulverização®,Solução Tópica,mL,Frasco,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 1000 mL"")"
Bovino,Clorpirifós - Colosso Pulverização®,Solução Tópica,mL,Frasco de 1000 mL,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 1000 mL"")"
Equino,Clorpirifós - Colosso Spray,Aerossol,mL,Lata Aerossol,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Lata Aerossol"" x Bovino=""Lata de 500 mL"")"
Bovino,Clorpirifós - Colosso Spray,Aerossol,mL,Lata de 500 mL,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Lata Aerossol"" x Bovino=""Lata de 500 mL"")"
Equino,Clorpirifós - Combo Pour On,Solução Pour-On,mL,Frasco Pour-On,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Solução Pour-On"" x Bovino=""Solução Tópica (Pour-On)"") | CROSS_ESPECIE(apresentacao: Equino=""Frasco Pour-On"" x Bovino=""Frasco de 1000 mL"")"
Bovino,Clorpirifós - Combo Pour On,Solução Tópica (Pour-On),mL,Frasco de 1000 mL,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Solução Pour-On"" x Bovino=""Solução Tópica (Pour-On)"") | CROSS_ESPECIE(apresentacao: Equino=""Frasco Pour-On"" x Bovino=""Frasco de 1000 mL"")"
Equino,Clorpirifós - Couro Limpo Boi Pulverização,Solução Tópica,mL,Frasco,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 1000 mL"")"
Bovino,Clorpirifós - Couro Limpo Boi Pulverização,Solução Tópica,mL,Frasco de 1000 mL,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 1000 mL"")"
Equino,Clorpirifós - Couro Limpo Pour On,Solução Pour-On,mL,Frasco Pour-On,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Solução Pour-On"" x Bovino=""Solução Tópica (Pour-On)"") | CROSS_ESPECIE(apresentacao: Equino=""Frasco Pour-On"" x Bovino=""Frasco de 1000 mL"")"
Bovino,Clorpirifós - Couro Limpo Pour On,Solução Tópica (Pour-On),mL,Frasco de 1000 mL,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Solução Pour-On"" x Bovino=""Solução Tópica (Pour-On)"") | CROSS_ESPECIE(apresentacao: Equino=""Frasco Pour-On"" x Bovino=""Frasco de 1000 mL"")"
Equino,Clorpirifós - Cyperclor Plus Pour On,Solução Pour-On,L,Frasco Pour-On,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Solução Pour-On"" x Bovino=""Solução Tópica (Pour-On)"") | CROSS_ESPECIE(apresentacao: Equino=""Frasco Pour-On"" x Bovino=""Frasco de 1 L"")"
Bovino,Clorpirifós - Cyperclor Plus Pour On,Solução Tópica (Pour-On),L,Frasco de 1 L,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Solução Pour-On"" x Bovino=""Solução Tópica (Pour-On)"") | CROSS_ESPECIE(apresentacao: Equino=""Frasco Pour-On"" x Bovino=""Frasco de 1 L"")"
Equino,Clorpirifós - Cyperclor Plus Pulverização,Solução Tópica,mL,Frasco,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 1000 mL"")"
Bovino,Clorpirifós - Cyperclor Plus Pulverização,Solução Tópica,mL,Frasco de 1000 mL,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 1000 mL"")"
Equino,Clorpirifós - Ectobat 80,Solução Tópica,mL,Frasco,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 1000 mL"")"
Bovino,Clorpirifós - Ectobat 80,Solução Tópica,mL,Frasco de 1000 mL,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 1000 mL"")"
Equino,Clorpirifós - Expert® Brinco,Brinco Auricular,g,Brinco,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Brinco"" x Bovino=""Sachê com 10 brincos de 15 g"")"
Bovino,Clorpirifós - Expert® Brinco,Brinco Auricular,g,Sachê com 10 brincos de 15 g,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Brinco"" x Bovino=""Sachê com 10 brincos de 15 g"")"
Equino,Clorpirifós - Fluron Gold,Solução Pour-On,L,Frasco Pour-On,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Solução Pour-On"" x Bovino=""Solução Tópica (Pour-On)"") | CROSS_ESPECIE(apresentacao: Equino=""Frasco Pour-On"" x Bovino=""Frasco de 1 L"")"
Bovino,Clorpirifós - Fluron Gold,Solução Tópica (Pour-On),L,Frasco de 1 L,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Solução Pour-On"" x Bovino=""Solução Tópica (Pour-On)"") | CROSS_ESPECIE(apresentacao: Equino=""Frasco Pour-On"" x Bovino=""Frasco de 1 L"")"
Equino,Clorpirifós - Flytion 40 BR,Pó Molhável,g,Sachê,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Sachê"" x Bovino=""Sachê de 100 g"")"
Bovino,Clorpirifós - Flytion 40 BR,Pó Molhável,g,Sachê de 100 g,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Sachê"" x Bovino=""Sachê de 100 g"")"
Equino,Clorpirifós - Flytion Pour-on,Solução Pour-On,L,Frasco Pour-On,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Solução Pour-On"" x Bovino=""Solução Tópica (Pour-On)"") | CROSS_ESPECIE(apresentacao: Equino=""Frasco Pour-On"" x Bovino=""Frasco de 1 L"")"
Bovino,Clorpirifós - Flytion Pour-on,Solução Tópica (Pour-On),L,Frasco de 1 L,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Solução Pour-On"" x Bovino=""Solução Tópica (Pour-On)"") | CROSS_ESPECIE(apresentacao: Equino=""Frasco Pour-On"" x Bovino=""Frasco de 1 L"")"
Equino,Clorpirifós - Flytion SP,Solução Tópica,mL,Frasco,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 1000 mL"")"
Bovino,Clorpirifós - Flytion SP,Solução Tópica,mL,Frasco de 1000 mL,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 1000 mL"")"
Equino,Clorpirifós - Fusion CL 50,Solução Pour-On,L,Frasco Pour-On,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Solução Pour-On"" x Bovino=""Solução Tópica (Pour-On)"") | CROSS_ESPECIE(apresentacao: Equino=""Frasco Pour-On"" x Bovino=""Frasco de 1 L"")"
Bovino,Clorpirifós - Fusion CL 50,Solução Tópica (Pour-On),L,Frasco de 1 L,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Solução Pour-On"" x Bovino=""Solução Tópica (Pour-On)"") | CROSS_ESPECIE(apresentacao: Equino=""Frasco Pour-On"" x Bovino=""Frasco de 1 L"")"
Equino,Clorpirifós - Galmetrin,Pó,g,Sachê,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Sachê"" x Bovino=""Saco de 1000 g"")"
Bovino,Clorpirifós - Galmetrin,Pó,g,Saco de 1000 g,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Sachê"" x Bovino=""Saco de 1000 g"")"
Equino,Clorpirifós - Insemax,Solução Pour-On,L,Frasco Pour-On,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Solução Pour-On"" x Bovino=""Solução Tópica (Pour-On)"") | CROSS_ESPECIE(apresentacao: Equino=""Frasco Pour-On"" x Bovino=""Frasco de 1 L"")"
Bovino,Clorpirifós - Insemax,Solução Tópica (Pour-On),L,Frasco de 1 L,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Solução Pour-On"" x Bovino=""Solução Tópica (Pour-On)"") | CROSS_ESPECIE(apresentacao: Equino=""Frasco Pour-On"" x Bovino=""Frasco de 1 L"")"
Equino,Clorpirifós - Insemax Pulverização,Solução Tópica,mL,Frasco,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 1000 mL"")"
Bovino,Clorpirifós - Insemax Pulverização,Solução Tópica,mL,Frasco de 1000 mL,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 1000 mL"")"
Equino,Clorpirifós - Kil AG,Aerossol,g,Lata Aerossol,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Lata Aerossol"" x Bovino=""Lata de 400 g"")"
Bovino,Clorpirifós - Kil AG,Aerossol,g,Lata de 400 g,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Lata Aerossol"" x Bovino=""Lata de 400 g"")"
Equino,Clorpirifós - Lepecid® Spray,Aerossol,mL,Lata Aerossol,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Aerossol"" x Bovino=""Spray"") | CROSS_ESPECIE(apresentacao: Equino=""Lata Aerossol"" x Bovino=""Lata de 500 mL"")"
Bovino,Clorpirifós - Lepecid® Spray,Spray,mL,Lata de 500 mL,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Aerossol"" x Bovino=""Spray"") | CROSS_ESPECIE(apresentacao: Equino=""Lata Aerossol"" x Bovino=""Lata de 500 mL"")"
Equino,Clorpirifós - M3Ecto,Solução Tópica,mL,Frasco,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 1000 mL"")"
Bovino,Clorpirifós - M3Ecto,Solução Tópica,mL,Frasco de 1000 mL,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 1000 mL"")"
Equino,Clorpirifós - Mata Bicheira Vitalfarma,Aerossol,mL,Lata Aerossol,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Aerossol"" x Bovino=""Solução Tópica"") | CROSS_ESPECIE(apresentacao: Equino=""Lata Aerossol"" x Bovino=""Frasco de 1000 mL"")"
Bovino,Clorpirifós - Mata Bicheira Vitalfarma,Solução Tópica,mL,Frasco de 1000 mL,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Aerossol"" x Bovino=""Solução Tópica"") | CROSS_ESPECIE(apresentacao: Equino=""Lata Aerossol"" x Bovino=""Frasco de 1000 mL"")"
Equino,Clorpirifós - Máximo Pour-On,Solução Pour-On,L,Frasco Pour-On,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Solução Pour-On"" x Bovino=""Solução Tópica (Pour-On)"") | CROSS_ESPECIE(apresentacao: Equino=""Frasco Pour-On"" x Bovino=""Frasco de 1 L"")"
Bovino,Clorpirifós - Máximo Pour-On,Solução Tópica (Pour-On),L,Frasco de 1 L,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Solução Pour-On"" x Bovino=""Solução Tópica (Pour-On)"") | CROSS_ESPECIE(apresentacao: Equino=""Frasco Pour-On"" x Bovino=""Frasco de 1 L"")"
Equino,Clorpirifós - Máximo Pulverização,Solução Tópica,mL,Frasco,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 1000 mL"")"
Bovino,Clorpirifós - Máximo Pulverização,Solução Tópica,mL,Frasco de 1000 mL,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 1000 mL"")"
Equino,Clorpirifós - Polaris 40,Solução Tópica,mL,Frasco,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 1000 mL"")"
Bovino,Clorpirifós - Polaris 40,Solução Tópica,mL,Frasco de 1000 mL,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 1000 mL"")"
Equino,Clorpirifós - Potenty,Solução Pour-On,L,Frasco Pour-On,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Solução Pour-On"" x Bovino=""Solução Tópica (Pour-On)"") | CROSS_ESPECIE(apresentacao: Equino=""Frasco Pour-On"" x Bovino=""Frasco de 1 L"")"
Bovino,Clorpirifós - Potenty,Solução Tópica (Pour-On),L,Frasco de 1 L,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Solução Pour-On"" x Bovino=""Solução Tópica (Pour-On)"") | CROSS_ESPECIE(apresentacao: Equino=""Frasco Pour-On"" x Bovino=""Frasco de 1 L"")"
Equino,Clorpirifós - Rambo Pulverização,Solução Tópica,mL,Frasco,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 1000 mL"")"
Bovino,Clorpirifós - Rambo Pulverização,Solução Tópica,mL,Frasco de 1000 mL,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 1000 mL"")"
Equino,Clorpirifós - Texvet Max,Solução Tópica,mL,Frasco,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 1000 mL"")"
Bovino,Clorpirifós - Texvet Max,Solução Tópica,mL,Frasco de 1000 mL,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 1000 mL"")"
Equino,Clorpirifós - Texvet Max Pour On,Solução Pour-On,L,Frasco Pour-On,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Solução Pour-On"" x Bovino=""Solução Tópica (Pour-On)"") | CROSS_ESPECIE(apresentacao: Equino=""Frasco Pour-On"" x Bovino=""Frasco de 1 L"")"
Bovino,Clorpirifós - Texvet Max Pour On,Solução Tópica (Pour-On),L,Frasco de 1 L,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Solução Pour-On"" x Bovino=""Solução Tópica (Pour-On)"") | CROSS_ESPECIE(apresentacao: Equino=""Frasco Pour-On"" x Bovino=""Frasco de 1 L"")"
Equino,Clorpirifós - Tipertox Pour-on,Solução Pour-On,L,Frasco Pour-On,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Solução Pour-On"" x Bovino=""Solução Tópica (Pour-On)"") | CROSS_ESPECIE(apresentacao: Equino=""Frasco Pour-On"" x Bovino=""Frasco de 1 L"")"
Bovino,Clorpirifós - Tipertox Pour-on,Solução Tópica (Pour-On),L,Frasco de 1 L,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Solução Pour-On"" x Bovino=""Solução Tópica (Pour-On)"") | CROSS_ESPECIE(apresentacao: Equino=""Frasco Pour-On"" x Bovino=""Frasco de 1 L"")"
Equino,Clorpirifós - Zion,Solução Tópica,mL,Frasco,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 1000 mL"")"
Bovino,Clorpirifós - Zion,Solução Tópica,mL,Frasco de 1000 mL,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 1000 mL"")"
Equino,Closantel - Diantel 10%,Solução Injetável,mL,Frasco,False,Endoparasiticida,SC,"INTERNO(Equino: linhas divergentes entre vias) | CROSS_ESPECIE(formaFarmaceutica: Equino=""Solução Injetável"" x Bovino=""Suspensão Oral"") | CROSS_ESPECIE(unidade: Equino=""mL"" x Bovino=""%"") | CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 1000 mL"")"
Equino,Closantel - Diantel 10%,Suspensão Oral,mL,Frasco,False,Endoparasiticida,Oral,"INTERNO(Equino: linhas divergentes entre vias) | CROSS_ESPECIE(formaFarmaceutica: Equino=""Solução Injetável"" x Bovino=""Suspensão Oral"") | CROSS_ESPECIE(unidade: Equino=""mL"" x Bovino=""%"") | CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 1000 mL"")"
Bovino,Closantel - Diantel 10%,Suspensão Oral,%,Frasco de 1000 mL,False,Endoparasiticida,Oral,"INTERNO(Equino: linhas divergentes entre vias) | CROSS_ESPECIE(formaFarmaceutica: Equino=""Solução Injetável"" x Bovino=""Suspensão Oral"") | CROSS_ESPECIE(unidade: Equino=""mL"" x Bovino=""%"") | CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 1000 mL"")"
Bovino,Closantel - Diantel 10%,Suspensão Oral,%,Frasco de 1000 mL,False,Endoparasiticida,Oral,"INTERNO(Equino: linhas divergentes entre vias) | CROSS_ESPECIE(formaFarmaceutica: Equino=""Solução Injetável"" x Bovino=""Suspensão Oral"") | CROSS_ESPECIE(unidade: Equino=""mL"" x Bovino=""%"") | CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 1000 mL"")"
Equino,Closantel - Galgosantel Oral,Solução Oral,L,Frasco,False,Endoparasiticida,Oral,"CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 1 L"")"
Equino,Closantel - Galgosantel Oral,Solução Oral,L,Frasco,False,Endoparasiticida,Oral,"CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 1 L"")"
Bovino,Closantel - Galgosantel Oral,Solução Oral,L,Frasco de 1 L,False,Endoparasiticida,Oral,"CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 1 L"")"
Bovino,Closantel - Galgosantel Oral,Solução Oral,L,Frasco de 1 L,False,Endoparasiticida,Oral,"CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 1 L"")"
Equino,Closantel - Taitec® Injetavel,Solução Injetável,mL,Frasco,False,Endoparasiticida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 500 mL"")"
Equino,Closantel - Taitec® Injetavel,Solução Injetável,mL,Frasco,False,Endoparasiticida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 500 mL"")"
Bovino,Closantel - Taitec® Injetavel,Solução Injetável,mL,Frasco de 500 mL,False,Endoparasiticida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 500 mL"")"
Bovino,Closantel - Taitec® Injetavel,Solução Injetável,mL,Frasco de 500 mL,False,Endoparasiticida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 500 mL"")"
Equino,Closantel - Taitec® Oral,Solução Oral,mL,Frasco,False,Endoparasiticida,Oral,"CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 1000 mL"")"
Equino,Closantel - Taitec® Oral,Solução Oral,mL,Frasco,False,Endoparasiticida,Oral,"CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 1000 mL"")"
Bovino,Closantel - Taitec® Oral,Solução Oral,mL,Frasco de 1000 mL,False,Endoparasiticida,Oral,"CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 1000 mL"")"
Bovino,Closantel - Taitec® Oral,Solução Oral,mL,Frasco de 1000 mL,False,Endoparasiticida,Oral,"CROSS_ESPECIE(apresentacao: Equino=""Frasco"" x Bovino=""Frasco de 1000 mL"")"
Equino,Colírio UCB - frasco 15 mL,Solução Oftálmica,mL,Frasco de 15 mL,False,Oftálmico,Ocular,"CROSS_ESPECIE(classificacao: Equino=""Oftálmico"" x Bovino=""Terapêutico"")"
Bovino,Colírio UCB - frasco 15 mL,Solução Oftálmica,mL,Frasco de 15 mL,False,Terapêutico,Oftálmica,"CROSS_ESPECIE(classificacao: Equino=""Oftálmico"" x Bovino=""Terapêutico"")"
Equino,Colistina - Agroplus®,Pó,kg,Saco de 1 kg,False,Antibacteriano,Oral,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Pó"" x Bovino=""Solução Injetável"") | CROSS_ESPECIE(unidade: Equino=""kg"" x Bovino=""mL"") | CROSS_ESPECIE(apresentacao: Equino=""Saco de 1 kg"" x Bovino=""Frasco de 100 mL"")"
Equino,Colistina - Agroplus®,Pó,kg,Saco de 1 kg,False,Antibacteriano,Oral,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Pó"" x Bovino=""Solução Injetável"") | CROSS_ESPECIE(unidade: Equino=""kg"" x Bovino=""mL"") | CROSS_ESPECIE(apresentacao: Equino=""Saco de 1 kg"" x Bovino=""Frasco de 100 mL"")"
Bovino,Colistina - Agroplus®,Solução Injetável,mL,Frasco de 100 mL,False,Antibacteriano,IM,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Pó"" x Bovino=""Solução Injetável"") | CROSS_ESPECIE(unidade: Equino=""kg"" x Bovino=""mL"") | CROSS_ESPECIE(apresentacao: Equino=""Saco de 1 kg"" x Bovino=""Frasco de 100 mL"")"
Bovino,Colistina - Agroplus®,Solução Injetável,mL,Frasco de 100 mL,False,Antibacteriano,EV,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Pó"" x Bovino=""Solução Injetável"") | CROSS_ESPECIE(unidade: Equino=""kg"" x Bovino=""mL"") | CROSS_ESPECIE(apresentacao: Equino=""Saco de 1 kg"" x Bovino=""Frasco de 100 mL"")"
Equino,Coumafós - Tanidil,Pó,kg,Saco de 1 kg,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Saco de 1 kg"" x Bovino=""Pote de 1 kg"")"
Bovino,Coumafós - Tanidil,Pó,kg,Pote de 1 kg,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Saco de 1 kg"" x Bovino=""Pote de 1 kg"")"
Equino,Deltametrina - Butox® P,Solução Tópica,mL,Frasco de 1 L,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 1 L"" x Bovino=""Frasco de 1000 mL"")"
Bovino,Deltametrina - Butox® P,Solução Tópica,mL,Frasco de 1000 mL,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 1 L"" x Bovino=""Frasco de 1000 mL"")"
Equino,Deltametrina - Butox® P CE 25,Solução Tópica,mL,Frasco de 1 L,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 1 L"" x Bovino=""Frasco de 1000 mL"")"
Bovino,Deltametrina - Butox® P CE 25,Solução Tópica,mL,Frasco de 1000 mL,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 1 L"" x Bovino=""Frasco de 1000 mL"")"
Equino,Deltametrina - Certrine 25 SC,Solução Tópica,mL,Frasco de 1 L,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 1 L"" x Bovino=""Frasco de 1000 mL"")"
Bovino,Deltametrina - Certrine 25 SC,Solução Tópica,mL,Frasco de 1000 mL,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 1 L"" x Bovino=""Frasco de 1000 mL"")"
Equino,Deltametrina - Decaplus CE 25,Solução Tópica,mL,Frasco de 1 L,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 1 L"" x Bovino=""Frasco de 1000 mL"")"
Bovino,Deltametrina - Decaplus CE 25,Solução Tópica,mL,Frasco de 1000 mL,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 1 L"" x Bovino=""Frasco de 1000 mL"")"
Equino,Deltametrina - Decathrine SC 25,Solução Tópica,mL,Frasco de 1 L,False,Ectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 1 L"" x Bovino=""Frasco de 1000 mL"")"
